opportunity_id,customer_id,city,state,region,industry,customer_segment,company_size,existing_customer,customer_health_score,account_id,sales_rep_id,sales_team_id,created_date,product_id,product,product_category,lead_source,contract_type,deal_type,new_or_existing_customer,opportunity_amount,discount_percentage,net_deal_value,competitor_present,competitor_name,decision_makers_count,engagement_score,expected_close_date,sales_stage,previous_stage,stage_entry_date,actual_close_date,deal_status,lost_reason,last_activity_date,activity_gap_days,next_follow_up_date,sales_cycle_days,total_opportunity_age_days,days_in_current_stage,quarter,month,year,meeting_count,email_count,call_count,demo_count,follow_up_count,proposal_sent,win_probability,weighted_value,forecast_category,risk_score,risk_level,risk_drivers,recommended_action,health_stage_progression,health_recency,health_age,health_engagement,health_close_plan,health_historical_conversion,health_size_balance,health_next_action,health_score,health_category,forecast_risk_value
887,1273,Bhubaneswar,Odisha,East,Retail,SMB,114,True,50,1273,40,4,2025-07-19,1,Cloud Enablement,Services,Referral,Project,Expansion,Existing,607537.97,5.61,573455.09,True,Competitor C,3,84.4,2025-11-10,Closed Lost,Qualified,2025-08-25,2025-08-25,Closed Lost,Competitor selected,2025-08-20,5,,37.0,37,0,3,7,2025,0,1,1,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
888,11320,Jaipur,Rajasthan,North,Healthcare,Enterprise,576,True,59,11320,33,3,2026-06-21,1,Cloud Enablement,Services,Inbound,Annual,Expansion,Existing,1464487.46,9.09,1331365.55,False,None,4,55.3,2026-09-28,Demo,Discovery,2026-07-27,,Open,,2026-08-31,0,2026-09-10,,71,35,2,6,2026,0,2,1,0,1,False,0.49543899657924745,659610.4121721779,Best Case,15,Low,Stage stagnation,Review the stage exit criteria,8.333333333333332,12.5,7.5694444444444455,6.9125,12.5,6.192987457240593,12.5,12.5,79.0,Healthy,98941.56182582669
889,14817,Bhubaneswar,Odisha,East,BFSI,Enterprise,369,False,52,14817,47,4,2023-01-16,3,Data Advisory,Services,Referral,Annual,New business,New,3285819.53,12.44,2877063.58,False,None,3,24.3,2023-04-21,Closed Lost,Lead,2023-02-01,2023-02-01,Closed Lost,Other,2023-01-26,6,,16.0,16,0,1,1,2023,0,0,0,0,3,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
890,1253,Bengaluru,Karnataka,South,Retail,Mid-market,114,True,61,1253,3,1,2023-05-23,2,Workflow Suite,Software,Partner,Annual,Renewal,Existing,583927.85,12.3,512104.72,False,None,2,43.8,2023-07-26,Closed Lost,Proposal,2023-08-18,2023-08-18,Closed Lost,Product mismatch,2023-08-12,6,,87.0,87,0,2,5,2023,0,0,0,1,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
891,3722,Delhi,Delhi,North,Healthcare,SMB,59,False,41,3722,27,3,2023-01-29,2,Workflow Suite,Software,Outbound,Annual,New business,New,108851.81,6.71,101547.85,True,Competitor A,4,80.4,2023-05-25,Closed Won,Negotiation,2023-06-01,2023-06-01,Closed Won,,2023-04-24,38,,123.0,123,0,1,1,2023,0,2,0,0,2,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
892,12797,Bengaluru,Karnataka,South,Retail,Mid-market,144,True,76,12797,5,1,2023-07-18,2,Workflow Suite,Software,Outbound,Project,Expansion,Existing,391975.38,16.13,328749.75,False,None,2,57.5,2023-10-14,Closed Won,Negotiation,2023-10-31,2023-10-31,Closed Won,,2023-10-11,20,,105.0,105,0,3,7,2023,1,2,1,0,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
893,13291,Bengaluru,Karnataka,South,Manufacturing,SMB,114,False,45,13291,7,1,2024-06-26,4,Security Services,Services,Referral,Annual,New business,New,261505.42,6.94,243356.94,False,None,4,81.5,2024-11-04,Closed Lost,Proposal,2024-10-07,2024-10-07,Closed Lost,No decision,2024-09-15,22,,103.0,103,0,2,6,2024,1,2,2,0,1,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
894,7122,Jaipur,Rajasthan,North,Retail,Enterprise,657,True,73,7122,28,3,2024-07-25,3,Data Advisory,Services,Event,Annual,Expansion,Existing,2407898.28,9.66,2175295.31,False,None,3,55.6,2024-11-27,Closed Lost,Discovery,2024-09-26,2024-09-26,Closed Lost,Poor engagement,2024-09-19,7,,63.0,63,0,3,7,2024,0,5,0,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
895,7984,Pune,Maharashtra,West,Manufacturing,Enterprise,918,False,94,7984,24,2,2023-08-21,4,Security Services,Services,Partner,Project,New business,New,4709238.78,2.92,4571729.01,False,None,5,42.7,2024-01-09,Closed Lost,Negotiation,2023-12-10,2023-12-10,Closed Lost,Timing,2023-12-01,9,,111.0,111,0,3,8,2023,1,0,1,1,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
896,9233,Delhi,Delhi,North,Healthcare,SMB,68,False,40,9233,33,3,2023-08-28,1,Cloud Enablement,Services,Partner,Multi-year,New business,New,507061.02,12.54,443475.57,True,Competitor C,1,58.3,2023-11-10,Closed Lost,Lead,2023-09-02,2023-09-02,Closed Lost,No decision,2023-09-02,0,,5.0,5,0,3,8,2023,0,1,0,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
897,8692,Bhubaneswar,Odisha,East,Manufacturing,SMB,102,False,71,8692,43,4,2025-06-05,4,Security Services,Services,Inbound,Annual,New business,New,276836.0,11.63,244639.97,True,Competitor A,4,98.5,2025-09-22,Closed Won,Negotiation,2025-11-12,2025-11-12,Closed Won,,2025-11-08,4,,160.0,160,0,2,6,2025,0,3,2,3,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
898,5203,Kolkata,West Bengal,East,BFSI,SMB,100,True,37,5203,42,4,2024-07-18,1,Cloud Enablement,Services,Inbound,Annual,Renewal,Existing,428279.44,5.39,405195.18,True,Competitor A,2,47.2,2024-10-11,Closed Lost,Lead,2024-07-27,2024-07-27,Closed Lost,Procurement delay,2024-07-21,6,,9.0,9,0,3,7,2024,1,2,1,0,2,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
899,13532,Jaipur,Rajasthan,North,BFSI,Mid-market,261,True,42,13532,32,3,2024-01-05,2,Workflow Suite,Software,Referral,Project,Renewal,Existing,659628.94,6.64,615829.58,False,None,1,12.3,2024-03-31,Closed Lost,Lead,2024-01-17,2024-01-17,Closed Lost,No decision,2024-01-11,6,,12.0,12,0,1,1,2024,1,1,1,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
900,10987,Kolkata,West Bengal,East,IT Services,Mid-market,297,True,47,10987,38,4,2023-02-15,2,Workflow Suite,Software,Outbound,Project,Renewal,Existing,643711.8,5.84,606119.03,True,Competitor C,2,55.3,2023-06-19,Closed Lost,Lead,2023-02-20,2023-02-20,Closed Lost,Competitor selected,2023-02-18,2,,5.0,5,0,1,2,2023,0,1,2,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
901,8154,Jaipur,Rajasthan,North,Healthcare,Enterprise,423,False,59,8154,25,3,2024-04-09,2,Workflow Suite,Software,Referral,Multi-year,New business,New,1377915.41,5.74,1298823.07,True,Competitor A,6,92.9,2024-08-05,Closed Won,Negotiation,2024-07-22,2024-07-22,Closed Won,,2024-07-16,6,,104.0,104,0,2,4,2024,0,2,0,0,2,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
902,12601,Kolkata,West Bengal,East,Retail,SMB,72,False,74,12601,44,4,2025-08-24,2,Workflow Suite,Software,Referral,Multi-year,New business,New,346425.42,6.27,324704.55,False,None,1,67.3,2025-11-08,Closed Won,Negotiation,2025-11-11,2025-11-11,Closed Won,,2025-10-23,19,,79.0,79,0,3,8,2025,1,2,0,0,2,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
903,4157,Jaipur,Rajasthan,North,Retail,Mid-market,252,False,93,4157,28,3,2026-07-19,3,Data Advisory,Services,Outbound,Annual,New business,New,785160.35,1.48,773539.98,False,None,2,46.4,2026-10-18,Closed Lost,Lead,2026-07-22,2026-07-22,Closed Lost,No decision,2026-07-22,0,,3.0,3,0,3,7,2026,1,2,1,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
904,1419,Kolkata,West Bengal,East,Retail,Enterprise,351,False,62,1419,45,4,2026-07-06,1,Cloud Enablement,Services,Outbound,Annual,New business,New,1155243.44,10.87,1029668.48,True,Competitor A,5,26.3,2026-10-08,Closed Lost,Lead,2026-08-15,2026-08-15,Closed Lost,Budget constraints,2026-08-04,11,,40.0,40,0,3,7,2026,1,0,1,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
905,4947,Mumbai,Maharashtra,West,IT Services,Mid-market,342,False,69,4947,21,2,2024-09-11,1,Cloud Enablement,Services,Partner,Annual,New business,New,630218.47,15.06,535307.57,False,None,3,67.0,2024-12-25,Closed Lost,Lead,2024-09-19,2024-09-19,Closed Lost,Other,2024-09-19,0,,8.0,8,0,3,9,2024,0,3,0,0,2,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
906,14795,Jaipur,Rajasthan,North,Manufacturing,SMB,56,False,47,14795,34,3,2024-03-01,3,Data Advisory,Services,Event,Annual,New business,New,141440.6,9.02,128682.66,True,Competitor A,3,81.1,2024-06-21,Closed Lost,Qualified,2024-04-21,2024-04-21,Closed Lost,Budget constraints,2024-03-18,34,,51.0,51,0,1,3,2024,1,4,0,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
907,12054,Chennai,Tamil Nadu,South,Healthcare,SMB,48,False,83,12054,10,1,2025-10-20,4,Security Services,Services,Inbound,Project,New business,New,117567.38,4.41,112382.66,True,Competitor A,3,36.2,2026-02-18,Closed Lost,Lead,2025-11-13,2025-11-13,Closed Lost,Customer priorities changed,2025-11-11,2,,24.0,24,0,4,10,2025,0,1,2,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
908,9804,Mumbai,Maharashtra,West,Retail,Mid-market,366,True,88,9804,16,2,2023-10-15,1,Cloud Enablement,Services,Referral,Annual,Renewal,Existing,592973.28,21.1,467855.92,True,Competitor B,2,68.1,2024-01-30,Closed Lost,Lead,2023-10-19,2023-10-19,Closed Lost,Competitor selected,2023-10-19,0,,4.0,4,0,4,10,2023,2,3,0,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
909,9439,Mumbai,Maharashtra,West,IT Services,SMB,83,False,87,9439,13,2,2023-11-29,4,Security Services,Services,Outbound,Project,New business,New,364182.25,4.26,348668.09,False,None,1,77.7,2024-02-16,Closed Won,Negotiation,2024-02-20,2024-02-20,Closed Won,,2024-02-01,19,,83.0,83,0,4,11,2023,1,1,2,1,1,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
910,10825,Jaipur,Rajasthan,North,Retail,Mid-market,324,True,70,10825,25,3,2025-02-11,4,Security Services,Services,Partner,Multi-year,Renewal,Existing,2235623.39,13.56,1932472.86,False,None,2,50.0,2025-05-23,Closed Lost,Discovery,2025-04-15,2025-04-15,Closed Lost,Competitor selected,2025-04-11,4,,63.0,63,0,1,2,2025,0,3,3,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
911,15387,Bhubaneswar,Odisha,East,Manufacturing,Mid-market,390,True,73,15387,40,4,2024-10-16,3,Data Advisory,Services,Referral,Annual,Renewal,Existing,1930602.94,15.18,1637537.41,True,Competitor B,2,46.3,2025-01-06,Closed Lost,Negotiation,2025-01-15,2025-01-15,Closed Lost,Other,2025-01-08,7,,91.0,91,0,4,10,2024,1,3,1,0,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
912,8779,Chennai,Tamil Nadu,South,Retail,Mid-market,429,True,76,8779,1,1,2025-12-02,4,Security Services,Services,Referral,Project,Expansion,Existing,857687.25,9.32,777750.8,False,None,2,73.7,2026-03-21,Closed Won,Negotiation,2026-04-05,2026-04-05,Closed Won,,2026-03-20,16,,124.0,124,0,4,12,2025,1,1,1,0,2,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
913,5427,Kolkata,West Bengal,East,Retail,Mid-market,333,False,71,5427,44,4,2023-05-06,1,Cloud Enablement,Services,Inbound,Multi-year,New business,New,1133726.06,15.48,958225.27,False,None,1,27.5,2023-07-17,Closed Lost,Negotiation,2023-11-18,2023-11-18,Closed Lost,No decision,2023-11-09,9,,196.0,196,0,2,5,2023,0,1,0,0,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
914,1556,Chennai,Tamil Nadu,South,BFSI,Mid-market,129,True,49,1556,5,1,2026-03-20,2,Workflow Suite,Software,Referral,Project,Renewal,Existing,598427.78,2.61,582808.81,False,None,4,82.6,2026-07-14,Closed Won,Negotiation,2026-07-14,2026-07-14,Closed Won,,2026-06-15,29,,116.0,116,0,1,3,2026,0,2,1,1,1,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
915,1637,Chennai,Tamil Nadu,South,Manufacturing,SMB,149,False,37,1637,8,1,2024-01-29,2,Workflow Suite,Software,Referral,Project,New business,New,188297.14,3.99,180784.08,True,Competitor B,3,44.1,2024-04-13,Closed Lost,Negotiation,2024-05-21,2024-05-21,Closed Lost,Competitor selected,2024-02-25,86,,113.0,113,0,1,1,2024,1,0,0,0,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
916,7430,Kolkata,West Bengal,East,Manufacturing,Enterprise,1008,False,57,7430,38,4,2025-08-29,2,Workflow Suite,Software,Partner,Multi-year,New business,New,2325810.15,4.82,2213706.1,True,Competitor B,5,80.3,2025-12-15,Closed Won,Negotiation,2026-01-05,2026-01-05,Closed Won,,2025-12-09,27,,129.0,129,0,3,8,2025,1,2,2,1,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
917,10812,Jaipur,Rajasthan,North,BFSI,SMB,106,False,73,10812,30,3,2025-06-20,4,Security Services,Services,Partner,Multi-year,New business,New,490140.06,4.49,468132.77,True,Competitor A,4,61.3,2025-09-25,Closed Lost,Negotiation,2025-10-05,2025-10-05,Closed Lost,Competitor selected,2025-09-24,11,,107.0,107,0,2,6,2025,0,3,0,0,1,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
918,2945,Kolkata,West Bengal,East,IT Services,SMB,130,False,78,2945,48,4,2023-09-07,1,Cloud Enablement,Services,Inbound,Annual,New business,New,222474.36,18.01,182406.73,False,None,1,62.5,2024-01-07,Closed Lost,Negotiation,2023-12-09,2023-12-09,Closed Lost,Other,2023-12-07,2,,93.0,93,0,3,9,2023,0,3,0,1,1,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
919,2670,Bhubaneswar,Odisha,East,BFSI,SMB,41,True,83,2670,45,4,2024-08-30,1,Cloud Enablement,Services,Partner,Multi-year,Renewal,Existing,484999.9,7.21,450031.41,False,None,4,50.1,2024-11-21,Closed Won,Negotiation,2024-12-12,2024-12-12,Closed Won,,2024-12-11,1,,104.0,104,0,3,8,2024,1,2,0,0,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
920,8515,Delhi,Delhi,North,IT Services,Mid-market,294,True,55,8515,30,3,2025-05-20,1,Cloud Enablement,Services,Referral,Annual,Expansion,Existing,688222.55,9.48,622979.05,False,None,2,53.4,2025-09-12,Closed Won,Negotiation,2025-08-30,2025-08-30,Closed Won,,2025-08-24,6,,102.0,102,0,2,5,2025,1,0,1,0,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
921,2433,Chennai,Tamil Nadu,South,Healthcare,SMB,77,False,47,2433,2,1,2026-02-09,2,Workflow Suite,Software,Referral,Annual,New business,New,150362.79,2.61,146438.32,False,None,2,57.2,2026-05-10,Closed Lost,Lead,2026-02-16,2026-02-16,Closed Lost,Procurement delay,2026-02-14,2,,7.0,7,0,1,2,2026,2,4,0,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
922,15022,Delhi,Delhi,North,IT Services,Enterprise,279,False,91,15022,27,3,2023-05-31,3,Data Advisory,Services,Partner,Multi-year,New business,New,2613760.37,5.95,2458241.63,True,Competitor B,4,28.3,2023-09-24,Closed Lost,Lead,2023-06-14,2023-06-14,Closed Lost,Pricing,2023-06-06,8,,14.0,14,0,2,5,2023,0,1,0,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
923,14378,Chennai,Tamil Nadu,South,Retail,Mid-market,384,True,76,14378,9,1,2024-08-24,3,Data Advisory,Services,Event,Project,Expansion,Existing,1306238.07,9.93,1176528.63,True,Competitor C,1,44.2,2024-12-03,Closed Won,Negotiation,2024-12-30,2024-12-30,Closed Won,,2024-12-12,18,,128.0,128,0,3,8,2024,1,0,0,0,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
924,7854,Delhi,Delhi,North,Retail,Enterprise,1215,False,44,7854,28,3,2024-01-24,2,Workflow Suite,Software,Partner,Project,New business,New,2264144.71,6.35,2120371.52,True,Competitor B,4,78.0,2024-05-31,Closed Won,Negotiation,2024-06-05,2024-06-05,Closed Won,,2024-06-01,4,,133.0,133,0,1,1,2024,1,1,0,1,1,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
925,12882,Pune,Maharashtra,West,Manufacturing,Mid-market,393,True,50,12882,17,2,2023-05-27,2,Workflow Suite,Software,Inbound,Annual,Expansion,Existing,758281.57,7.59,700728.0,True,Competitor B,2,12.1,2023-07-29,Closed Lost,Qualified,2023-06-16,2023-06-16,Closed Lost,Pricing,2023-06-12,4,,20.0,20,0,2,5,2023,0,1,1,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
926,3486,Bengaluru,Karnataka,South,Retail,SMB,114,False,60,3486,9,1,2025-02-27,2,Workflow Suite,Software,Inbound,Annual,New business,New,201505.9,12.61,176096.01,False,None,3,41.4,2025-06-15,Closed Won,Negotiation,2025-06-01,2025-06-01,Closed Won,,2025-05-13,19,,94.0,94,0,1,2,2025,1,4,1,0,1,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
927,2376,Bhubaneswar,Odisha,East,BFSI,SMB,27,True,92,2376,45,4,2025-06-19,3,Data Advisory,Services,Outbound,Annual,Expansion,Existing,111979.04,8.21,102785.56,True,Competitor A,4,58.8,2025-09-15,Closed Lost,Qualified,2025-06-26,2025-06-26,Closed Lost,Procurement delay,2025-06-24,2,,7.0,7,0,2,6,2025,3,1,0,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
928,8421,Kolkata,West Bengal,East,Healthcare,SMB,143,False,93,8421,47,4,2026-06-16,1,Cloud Enablement,Services,Outbound,Annual,New business,New,649337.06,9.14,589987.65,False,None,2,45.9,2026-09-21,Closed Lost,Discovery,2026-08-24,2026-08-24,Closed Lost,Internal approval delay,2026-08-10,14,,69.0,69,0,2,6,2026,0,1,1,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
929,12852,Bengaluru,Karnataka,South,IT Services,SMB,90,False,44,12852,4,1,2025-11-29,4,Security Services,Services,Event,Multi-year,New business,New,617809.29,7.37,572276.75,False,None,2,68.6,2026-03-11,Closed Won,Negotiation,2026-02-17,2026-02-17,Closed Won,,2026-01-28,20,,80.0,80,0,4,11,2025,0,0,1,1,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
930,5629,Pune,Maharashtra,West,Retail,SMB,54,True,78,5629,14,2,2025-05-18,1,Cloud Enablement,Services,Referral,Annual,Renewal,Existing,211389.75,4.37,202152.02,False,None,3,57.3,2025-07-13,Closed Lost,Lead,2025-06-13,2025-06-13,Closed Lost,Competitor selected,2025-06-10,3,,26.0,26,0,2,5,2025,1,2,2,0,2,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
931,3755,Bengaluru,Karnataka,South,Retail,Mid-market,273,False,65,3755,6,1,2024-07-12,1,Cloud Enablement,Services,Outbound,Project,New business,New,452923.72,3.55,436844.93,True,Competitor B,3,57.7,2024-10-15,Closed Lost,Demo,2024-09-01,2024-09-01,Closed Lost,Competitor selected,2024-08-17,15,,51.0,51,0,3,7,2024,0,2,1,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
932,15479,Bengaluru,Karnataka,South,Manufacturing,Mid-market,420,True,77,15479,11,1,2025-09-06,4,Security Services,Services,Event,Multi-year,Expansion,Existing,1985706.18,10.25,1782171.3,True,Competitor C,1,68.9,2025-12-20,Closed Lost,Proposal,2026-02-20,2026-02-20,Closed Lost,Poor engagement,2026-02-18,2,,167.0,167,0,3,9,2025,1,1,3,0,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
933,7361,Bengaluru,Karnataka,South,Healthcare,SMB,59,False,53,7361,7,1,2025-06-24,3,Data Advisory,Services,Event,Multi-year,New business,New,405502.28,5.12,384740.56,False,None,3,55.9,2025-08-28,Closed Lost,Lead,2025-07-12,2025-07-12,Closed Lost,Internal approval delay,2025-07-11,1,,18.0,18,0,2,6,2025,1,3,2,0,2,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
934,7103,Jaipur,Rajasthan,North,Retail,SMB,51,False,85,7103,30,3,2025-07-04,1,Cloud Enablement,Services,Inbound,Multi-year,New business,New,258661.12,6.2,242624.13,False,None,2,54.1,2025-10-10,Closed Lost,Proposal,2025-10-08,2025-10-08,Closed Lost,Budget constraints,2025-09-18,20,,96.0,96,0,3,7,2025,0,2,1,0,0,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
935,4484,Bengaluru,Karnataka,South,BFSI,SMB,59,False,79,4484,9,1,2026-06-08,1,Cloud Enablement,Services,Inbound,Multi-year,New business,New,681101.87,17.29,563339.36,True,Competitor B,1,63.1,2026-08-15,Closed Won,Negotiation,2026-08-31,2026-08-31,Closed Won,,2026-08-21,10,,84.0,84,0,2,6,2026,1,2,1,0,1,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
936,13282,Bengaluru,Karnataka,South,BFSI,SMB,81,False,71,13282,1,1,2023-06-18,2,Workflow Suite,Software,Referral,Annual,New business,New,256908.18,7.63,237306.09,True,Competitor C,2,84.1,2023-08-24,Closed Won,Negotiation,2023-09-28,2023-09-28,Closed Won,,2023-08-22,37,,102.0,102,0,2,6,2023,1,2,1,2,0,True,1.0,0.0,Closed Won,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
937,3624,Pune,Maharashtra,West,Healthcare,SMB,77,False,50,3624,16,2,2026-02-03,1,Cloud Enablement,Services,Inbound,Multi-year,New business,New,446006.72,1.99,437131.19,False,None,3,70.6,2026-05-18,Closed Lost,Demo,2026-03-27,2026-03-27,Closed Lost,Poor engagement,2026-03-26,1,,52.0,52,0,1,2,2026,0,1,2,1,2,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
938,8030,Delhi,Delhi,North,IT Services,SMB,70,False,58,8030,35,3,2025-07-15,1,Cloud Enablement,Services,Referral,Annual,New business,New,259788.8,1.65,255502.28,True,Competitor C,4,24.1,2025-11-21,Closed Lost,Discovery,2025-10-08,2025-10-08,Closed Lost,Procurement delay,2025-09-28,10,,85.0,85,0,3,7,2025,0,3,0,0,1,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
939,1417,Jaipur,Rajasthan,North,Manufacturing,Enterprise,486,True,58,1417,29,3,2024-04-04,2,Workflow Suite,Software,Event,Annual,Renewal,Existing,1467478.69,13.86,1264086.14,True,Competitor B,5,89.3,2024-06-30,Closed Lost,Negotiation,2024-07-17,2024-07-17,Closed Lost,Competitor selected,2024-07-11,6,,104.0,104,0,2,4,2024,1,3,0,0,1,True,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
940,3935,Chennai,Tamil Nadu,South,BFSI,Mid-market,213,False,71,3935,7,1,2025-06-06,2,Workflow Suite,Software,Outbound,Annual,New business,New,553967.47,7.91,510148.64,True,Competitor C,1,47.7,2025-09-06,Closed Lost,Qualified,2025-07-15,2025-07-15,Closed Lost,Pricing,2025-06-21,24,,39.0,39,0,2,6,2025,0,4,0,0,0,False,0.0,0.0,Excluded,0,Closed,Closed opportunity,No open-deal action,,,,,,,,,,Closed,0.0
